eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
MXE,19:50430951:50431072:-@19:50421765:50421878:-@19:50416156:50416416:-@19:50410082:50413141:-,0.99,0.992,0.996,same,same,CTC-326K19.6
MXE,19:50430951:50431072:-@19:50421765:50421878:-@19:50416156:50416416:-@19:50410082:50413141:-,0.99,0.992,0.996,same,same,IL4I1
MXE,19:50430951:50431072:-@19:50421765:50421878:-@19:50416156:50416416:-@19:50410082:50413141:-,0.99,0.992,0.996,same,same,NUP62
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414623:-@19:50410082:50413141:-,0.962,0.98,0.962,same,same,ATF5
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414623:-@19:50410082:50413141:-,0.962,0.98,0.962,same,same,CTC-326K19.6
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414623:-@19:50410082:50413141:-,0.962,0.98,0.962,same,same,IL4I1
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414623:-@19:50410082:50413141:-,0.962,0.98,0.962,same,same,NUP62
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414627:-@19:50410082:50413141:-,0.968,0.98,0.962,same,same,ATF5
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414627:-@19:50410082:50413141:-,0.968,0.98,0.962,same,same,CTC-326K19.6
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414627:-@19:50410082:50413141:-,0.968,0.98,0.962,same,same,IL4I1
MXE,19:50432583:50432761:-@19:50430951:50431072:-@19:50414362:50414627:-@19:50410082:50413141:-,0.968,0.98,0.962,same,same,NUP62
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414623:-@19:50410082:50413141:-,0.958,0.976,0.96,same,same,ATF5
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414623:-@19:50410082:50413141:-,0.958,0.976,0.96,same,same,CTC-326K19.6
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414623:-@19:50410082:50413141:-,0.958,0.976,0.96,same,same,IL4I1
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414623:-@19:50410082:50413141:-,0.958,0.976,0.96,same,same,NUP62
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414627:-@19:50410082:50413141:-,0.958,0.978,0.96,same,same,ATF5
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414627:-@19:50410082:50413141:-,0.958,0.978,0.96,same,same,CTC-326K19.6
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414627:-@19:50410082:50413141:-,0.958,0.978,0.96,same,same,IL4I1
MXE,19:50432583:50432761:-@19:50430951:50431105:-@19:50414362:50414627:-@19:50410082:50413141:-,0.958,0.978,0.96,same,same,NUP62
MXE,19:50432607:50433020:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.98,0.976,0.974,same,same,ATF5
MXE,19:50432607:50433020:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.98,0.976,0.974,same,same,CTC-326K19.6
MXE,19:50432607:50433020:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.98,0.976,0.974,same,same,IL4I1
MXE,19:50432607:50433020:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.98,0.976,0.974,same,same,NUP62
MXE,19:50432674:50432761:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.982,0.974,0.972,same,same,ATF5
MXE,19:50432674:50432761:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.982,0.974,0.972,same,same,CTC-326K19.6
MXE,19:50432674:50432761:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.982,0.974,0.972,same,same,IL4I1
MXE,19:50432674:50432761:-@19:50430951:50431072:-@19:50421765:50421878:-@19:50410082:50413141:-,0.982,0.974,0.972,same,same,NUP62
MXE,19:51471797:51472023:-@19:51471321:51471368:-@19:51470425:51470581:-@19:51466558:51466805:-,0.038,0.064,0.08,same,same,CTB-147C22.8
MXE,19:51471797:51472023:-@19:51471321:51471368:-@19:51470425:51470581:-@19:51466558:51466805:-,0.038,0.064,0.08,same,same,CTB-147C22.9
MXE,19:51471797:51472023:-@19:51471321:51471368:-@19:51470425:51470581:-@19:51466558:51466805:-,0.038,0.064,0.08,same,same,KLK6
MXE,19:51487107:51487320:-@19:51485583:51485713:-@19:51485023:51485170:-@19:51483496:51483743:-,0.134,0.226,0.28,higher,same,CTB-147C22.9
MXE,19:51487107:51487320:-@19:51485583:51485713:-@19:51485023:51485170:-@19:51483496:51483743:-,0.134,0.226,0.28,higher,same,KLK7
MXE,19:52430400:52430793:+@19:52432985:52433149:+@19:52439281:52439488:+@19:52443462:52443588:+,0.476,0.63,0.616,higher,higher,ZNF613
MXE,19:52511394:52511454:-@19:52510546:52510583:-@19:52506950:52507153:-@19:52505408:52505534:-,0.196,0.19,0.174,same,same,ZNF615
MXE,19:52511394:52511454:-@19:52510546:52510583:-@19:52507670:52507976:-@19:52506950:52507153:-,0.958,0.918,0.938,same,same,ZNF615
MXE,19:52803647:52803737:+@19:52817406:52817532:+@19:52819087:52819215:+@19:52824832:52829175:+,0.466,0.506,0.396,same,same,CTD-2525I3.6
MXE,19:52803647:52803737:+@19:52817406:52817532:+@19:52819087:52819215:+@19:52824832:52829175:+,0.466,0.506,0.396,same,same,ZNF480
MXE,19:52909768:52909896:+@19:52917457:52917621:+@19:52918192:52918292:+@19:52918377:52921657:+,0.24,0.326,0.344,higher,same,ZNF528
MXE,19:53138319:53138406:-@19:53122189:53122315:-@19:53117911:53118050:-@19:53097313:53097557:-,0.592,0.582,0.606,same,same,CTD-3099C6.11
MXE,19:53138319:53138406:-@19:53122189:53122315:-@19:53117911:53118050:-@19:53097313:53097557:-,0.592,0.582,0.606,same,same,ZNF137P
MXE,19:53138319:53138406:-@19:53122189:53122315:-@19:53117911:53118050:-@19:53097313:53097557:-,0.592,0.582,0.606,same,same,ZNF83
MXE,19:53217268:53217394:-@19:53211430:53211579:-@19:53210645:53210791:-@19:53206066:53210117:-,0.17,0.21,0.32,higher,same,ZNF611
MXE,19:53217268:53217394:-@19:53214460:53214557:-@19:53210645:53210791:-@19:53206066:53210117:-,0.576,0.568,0.696,higher,same,ZNF611
MXE,19:53217268:53217394:-@19:53214460:53214557:-@19:53211430:53211579:-@19:53206066:53210117:-,0.908,0.884,0.844,same,same,ZNF611
MXE,19:53219085:53219166:-@19:53217268:53217394:-@19:53210674:53210795:-@19:53206066:53210117:-,0.844,0.846,0.806,same,same,ZNF611
MXE,19:53219085:53219166:-@19:53217268:53217394:-@19:53210722:53210795:-@19:53206066:53210117:-,0.838,0.84,0.724,lower,same,ZNF611
MXE,19:53321197:53321284:-@19:53311260:53311386:-@19:53308398:53308515:-@19:53300662:53304955:-,0.832,0.894,0.828,same,same,CTD-2102P23.1
MXE,19:53321197:53321284:-@19:53311260:53311386:-@19:53308398:53308515:-@19:53300662:53304955:-,0.832,0.894,0.828,same,same,ZNF28
MXE,19:53352340:53352466:-@19:53349811:53349864:-@19:53348432:53348549:-@19:53341786:53345404:-,0.146,0.372,0.326,higher,higher,ZNF28
MXE,19:53352340:53352466:-@19:53349811:53349864:-@19:53348432:53348549:-@19:53341786:53345404:-,0.146,0.372,0.326,higher,higher,ZNF468
MXE,19:53400773:53400908:-@19:53397032:53397109:-@19:53396637:53396872:-@19:53394482:53394599:-,0.724,0.724,0.822,same,same,ZNF320
MXE,19:53400773:53400908:-@19:53397032:53397180:-@19:53396637:53396872:-@19:53394482:53394599:-,0.66,0.652,0.796,higher,same,ZNF320
MXE,19:53465980:53466124:-@19:53463280:53463430:-@19:53459445:53459518:-@19:53459280:53459357:-,0.438,0.392,0.342,same,same,CTD-2620I22.1
MXE,19:53465980:53466124:-@19:53463280:53463430:-@19:53459445:53459518:-@19:53459280:53459357:-,0.438,0.392,0.342,same,same,ZNF321P
MXE,19:53465980:53466124:-@19:53463280:53463430:-@19:53459445:53459518:-@19:53459280:53459357:-,0.438,0.392,0.342,same,same,ZNF816
MXE,19:53619566:53619686:-@19:53618957:53619064:-@19:53618463:53618560:-@19:53611132:53613161:-,0.422,0.694,0.544,higher,higher,ZNF415
MXE,19:53619566:53619686:-@19:53618957:53619177:-@19:53618463:53618560:-@19:53611132:53613161:-,0.314,0.304,0.224,same,same,ZNF415
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53611132:53613161:-,0.894,0.9,0.926,same,same,ZNF347
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53611132:53613161:-,0.894,0.9,0.926,same,same,ZNF415
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53619566:53619686:-,0.838,0.756,0.846,same,same,ZNF347
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53619566:53619686:-,0.838,0.756,0.846,same,same,ZNF415
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53611132:53613161:-,0.88,0.892,0.918,same,same,ZNF347
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53611132:53613161:-,0.88,0.892,0.918,same,same,ZNF415
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53619566:53619686:-,0.824,0.746,0.834,same,same,ZNF347
MXE,19:53636002:53636153:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53619566:53619686:-,0.824,0.746,0.834,same,same,ZNF415
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53611132:53613161:-,0.892,0.902,0.928,same,same,ZNF347
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53611132:53613161:-,0.892,0.902,0.928,same,same,ZNF415
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53619566:53619686:-,0.846,0.784,0.848,same,same,ZNF347
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625865:-@19:53619566:53619686:-,0.846,0.784,0.848,same,same,ZNF415
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53611132:53613161:-,0.888,0.892,0.928,same,same,ZNF347
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53611132:53613161:-,0.888,0.892,0.928,same,same,ZNF415
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53619566:53619686:-,0.848,0.774,0.856,same,same,ZNF347
MXE,19:53636109:53636148:-@19:53625915:53625996:-@19:53625657:53625869:-@19:53619566:53619686:-,0.848,0.774,0.856,same,same,ZNF415
MXE,19:53636109:53636148:-@19:53627046:53627159:-@19:53626754:53626908:-@19:53625915:53625996:-,0.322,0.3675,0.518,higher,same,ZNF347
MXE,19:53636109:53636148:-@19:53627046:53627159:-@19:53626754:53626908:-@19:53625915:53625996:-,0.322,0.3675,0.518,higher,same,ZNF415
MXE,19:53868946:53869012:+@19:53875468:53875549:+@19:53875595:53875649:+@19:53879023:53879149:+,0.926,0.892,0.888,same,same,ZNF525
MXE,19:54024235:54025338:+@19:54025871:54025938:+@19:54042470:54042536:+@19:54059099:54059162:+,0.796,0.7,0.65,lower,same,ZNF331
MXE,19:54025871:54025938:+@19:54042470:54042536:+@19:54059099:54059157:+@19:54072558:54072639:+,0.818,0.826,0.832,same,same,ZNF331
MXE,19:54025871:54025938:+@19:54042470:54042536:+@19:54059099:54059162:+@19:54072558:54072639:+,0.586,0.688,0.686,same,higher,ZNF331
MXE,19:54745452:54745754:-@19:54744707:54745003:-@19:54724955:54725251:-@19:54724398:54724700:-,0.574,0.596666666666667,0.66,same,same,AC010492.2
MXE,19:54745452:54745754:-@19:54744707:54745003:-@19:54724955:54725251:-@19:54724398:54724700:-,0.574,0.596666666666667,0.66,same,same,CTB-83J4.1
MXE,19:54745452:54745754:-@19:54744707:54745003:-@19:54724955:54725251:-@19:54724398:54724700:-,0.574,0.596666666666667,0.66,same,same,LILRA6
MXE,19:54745452:54745754:-@19:54744707:54745003:-@19:54724955:54725251:-@19:54724398:54724700:-,0.574,0.596666666666667,0.66,same,same,LILRB3
MXE,19:54745452:54745754:-@19:54744707:54745003:-@19:54724955:54725251:-@19:54724398:54724700:-,0.574,0.596666666666667,0.66,same,same,RPS9
MXE,19:55485868:55485912:+@19:55489120:55489191:+@19:55492985:55493050:+@19:55493530:55495096:+,0.374,0.37,0.368,same,same,NLRP2
MXE,19:55579781:55579898:-@19:55574336:55574585:-@19:55570525:55570643:-@19:55568021:55568176:-,0.244,0.184,0.22,same,same,RDH13
MXE,19:55580690:55580897:-@19:55579781:55579898:-@19:55575664:55575761:-@19:55570525:55570643:-,0.14,0.122,0.13,same,same,RDH13
MXE,19:55580690:55580897:-@19:55579781:55579898:-@19:55575664:55575780:-@19:55570525:55570643:-,0.104,0.09,0.1,same,same,RDH13
MXE,19:55658049:55658075:-@19:55657813:55657834:-@19:55656912:55656933:-@19:55653225:55653288:-,0.016,0.02,0.038,same,same,TNNT1
MXE,19:5681048:5681282:+@19:5684792:5684916:+@19:5684976:5685130:+@19:5686427:5686538:+,0.428,0.564,0.44,same,higher,HSD11B1L
MXE,19:5681048:5681282:+@19:5684792:5684916:+@19:5684976:5685130:+@19:5686427:5686538:+,0.428,0.564,0.44,same,higher,RPL36
MXE,19:5681048:5681282:+@19:5684792:5684916:+@19:5684976:5685130:+@19:5686911:5687002:+,0.476,0.592,0.55,same,higher,HSD11B1L
MXE,19:5681048:5681282:+@19:5684792:5684916:+@19:5684976:5685130:+@19:5686911:5687002:+,0.476,0.592,0.55,same,higher,RPL36
MXE,19:5681048:5681282:+@19:5684792:5684916:+@19:5686911:5687002:+@19:5687293:5687386:+,0.3,0.418,0.474,higher,higher,HSD11B1L
MXE,19:5681048:5681282:+@19:5684792:5684916:+@19:5686911:5687002:+@19:5687293:5687386:+,0.3,0.418,0.474,higher,higher,RPL36
MXE,19:5681048:5681282:+@19:5684830:5684916:+@19:5684976:5685130:+@19:5686427:5686538:+,0.558,0.704,0.34,lower,higher,HSD11B1L
MXE,19:5681048:5681282:+@19:5684830:5684916:+@19:5684976:5685130:+@19:5686427:5686538:+,0.558,0.704,0.34,lower,higher,RPL36
MXE,19:5681048:5681282:+@19:5684830:5684916:+@19:5684976:5685130:+@19:5686911:5687002:+,0.616,0.708,0.45,lower,same,HSD11B1L
MXE,19:5681048:5681282:+@19:5684830:5684916:+@19:5684976:5685130:+@19:5686911:5687002:+,0.616,0.708,0.45,lower,same,RPL36
MXE,19:5681048:5681282:+@19:5684830:5684916:+@19:5686911:5687002:+@19:5687293:5687386:+,0.448,0.596,0.482,same,higher,HSD11B1L
MXE,19:5681048:5681282:+@19:5684830:5684916:+@19:5686911:5687002:+@19:5687293:5687386:+,0.448,0.596,0.482,same,higher,RPL36
MXE,19:5684830:5684916:+@19:5685000:5685130:+@19:5686427:5686538:+@19:5686911:5687002:+,0.704,0.565,0.63,same,lower,HSD11B1L
MXE,19:5684830:5684916:+@19:5685000:5685130:+@19:5686427:5686538:+@19:5686911:5687002:+,0.704,0.565,0.63,same,lower,RPL36
MXE,19:5684830:5684916:+@19:5685004:5685130:+@19:5686427:5686538:+@19:5686911:5687002:+,0.544,0.5525,0.73,higher,same,HSD11B1L
MXE,19:5684830:5684916:+@19:5685004:5685130:+@19:5686427:5686538:+@19:5686911:5687002:+,0.544,0.5525,0.73,higher,same,RPL36
MXE,19:56969524:56969616:-@19:56960602:56960706:-@19:56955500:56955650:-@19:56950694:56954110:-,0.78,0.686,0.834,same,same,ZNF667
MXE,19:56969524:56969616:-@19:56960926:56961026:-@19:56955500:56955650:-@19:56950694:56954110:-,0.818,0.724,0.856,same,same,ZNF667
MXE,19:56969524:56969616:-@19:56960926:56961026:-@19:56960602:56960706:-@19:56950694:56954110:-,0.674,0.596,0.552,lower,same,ZNF667
MXE,19:57901243:57901482:+@19:57902090:57902213:+@19:57904169:57904316:+@19:57905556:57905591:+,0.662,0.748,0.57,same,same,AC003002.4
MXE,19:57901243:57901482:+@19:57902090:57902213:+@19:57904169:57904316:+@19:57905556:57905591:+,0.662,0.748,0.57,same,same,AC003002.6
MXE,19:57901243:57901482:+@19:57902090:57902213:+@19:57904169:57904316:+@19:57905556:57905591:+,0.662,0.748,0.57,same,same,AC004076.7
MXE,19:57901243:57901482:+@19:57902090:57902213:+@19:57904169:57904316:+@19:57905556:57905591:+,0.662,0.748,0.57,same,same,ZNF548
MXE,19:57922531:57922774:+@19:57924964:57925004:+@19:57929280:57929406:+@19:57931003:57933307:+,0.41,0.388,0.404,same,same,AC003002.6
MXE,19:57922531:57922774:+@19:57924964:57925004:+@19:57929280:57929406:+@19:57931003:57933307:+,0.41,0.388,0.404,same,same,AC004076.7
MXE,19:57922531:57922774:+@19:57924964:57925004:+@19:57929280:57929406:+@19:57931003:57933307:+,0.41,0.388,0.404,same,same,ZNF17
MXE,19:58388284:58388410:-@19:58386524:58386594:-@19:58382090:58382180:-@19:58379826:58379947:-,0.804,0.68,0.644,lower,lower,CTD-2583A14.11
MXE,19:58388284:58388410:-@19:58386524:58386594:-@19:58382090:58382180:-@19:58379826:58379947:-,0.804,0.68,0.644,lower,lower,CTD-2583A14.9
MXE,19:58388284:58388410:-@19:58386524:58386594:-@19:58382090:58382180:-@19:58379826:58379947:-,0.804,0.68,0.644,lower,lower,ZNF814
MXE,19:58400135:58400405:-@19:58388284:58388410:-@19:58370183:58370351:-@19:58362047:58363756:-,0.554,0.59,0.564,same,same,CTD-2583A14.10
MXE,19:58400135:58400405:-@19:58388284:58388410:-@19:58370183:58370351:-@19:58362047:58363756:-,0.554,0.59,0.564,same,same,CTD-2583A14.11
MXE,19:58400135:58400405:-@19:58388284:58388410:-@19:58370183:58370351:-@19:58362047:58363756:-,0.554,0.59,0.564,same,same,CTD-2583A14.8
MXE,19:58400135:58400405:-@19:58388284:58388410:-@19:58370183:58370351:-@19:58362047:58363756:-,0.554,0.59,0.564,same,same,CTD-2583A14.9
MXE,19:58400135:58400405:-@19:58388284:58388410:-@19:58370183:58370351:-@19:58362047:58363756:-,0.554,0.59,0.564,same,same,ZNF587
MXE,19:58400135:58400405:-@19:58388284:58388410:-@19:58370183:58370351:-@19:58362047:58363756:-,0.554,0.59,0.564,same,same,ZNF587B
MXE,19:58400135:58400405:-@19:58388284:58388410:-@19:58370183:58370351:-@19:58362047:58363756:-,0.554,0.59,0.564,same,same,ZNF814
MXE,19:58427747:58427959:-@19:58426933:58427033:-@19:58426706:58426899:-@19:58423428:58423554:-,0.57,0.44,0.584,same,lower,CTD-2583A14.9
MXE,19:58427747:58427959:-@19:58426933:58427033:-@19:58426706:58426899:-@19:58423428:58423554:-,0.57,0.44,0.584,same,lower,ZNF417
MXE,19:58427747:58427959:-@19:58426933:58427033:-@19:58426706:58426899:-@19:58423428:58423557:-,0.516,0.416,0.62,higher,lower,CTD-2583A14.9
MXE,19:58427747:58427959:-@19:58426933:58427033:-@19:58426706:58426899:-@19:58423428:58423557:-,0.516,0.416,0.62,higher,lower,ZNF417
MXE,19:58695288:58695365:+@19:58697079:58697205:+@19:58698314:58698409:+@19:58718087:58718568:+,0.476,0.468,0.448,same,same,ZNF274
MXE,19:58963014:58963071:+@19:58963495:58964149:+@19:58964554:58964633:+@19:58965063:58965189:+,0.748,0.906,0.922,higher,higher,ZNF324B
MXE,19:5941632:5941718:-@19:5935696:5935850:-@19:5933814:5933940:-@19:5933425:5933490:-,0.25,0.312,0.492,higher,same,RANBP3
MXE,19:5978072:5978104:-@19:5957918:5957984:-@19:5951404:5951607:-@19:5941810:5941846:-,0.778,0.858,0.898,higher,same,RANBP3
MXE,19:5978072:5978104:-@19:5957929:5957946:-@19:5951404:5951607:-@19:5941810:5941846:-,0.27,0.272,0.314,same,same,RANBP3
MXE,19:5978072:5978104:-@19:5957929:5957979:-@19:5951404:5951607:-@19:5941810:5941846:-,0.594,0.788,0.81,higher,higher,RANBP3
MXE,19:5978072:5978104:-@19:5957929:5957984:-@19:5951404:5951607:-@19:5941810:5941846:-,0.906,0.952,0.964,same,same,RANBP3
MXE,19:5978072:5978104:-@19:5974361:5974442:-@19:5965744:5965933:-@19:5957929:5957984:-,0.822,0.75,0.57,lower,same,RANBP3
MXE,19:5978072:5978104:-@19:5976392:5976585:-@19:5965744:5965933:-@19:5957929:5957984:-,0.688,0.506666666666667,0.605,same,lower,RANBP3
MXE,19:5978072:5978104:-@19:5976392:5976585:-@19:5974361:5974442:-@19:5957929:5957984:-,0.29,0.265,0.573333333333333,higher,same,RANBP3
MXE,19:5978072:5978104:-@19:5976392:5976590:-@19:5965744:5965933:-@19:5957929:5957984:-,0.688,0.573333333333333,0.62,same,lower,RANBP3
MXE,19:5978072:5978104:-@19:5976392:5976590:-@19:5974361:5974442:-@19:5957929:5957984:-,0.296,0.325,0.53,higher,same,RANBP3
MXE,19:6047418:6047515:-@19:6044204:6044293:-@19:6042055:6042134:-@19:6039991:6040252:-,0.422,0.502,0.458,same,same,RFX2
MXE,19:6110404:6110612:-@19:6047418:6047515:-@19:6044204:6044293:-@19:6042055:6042134:-,0.36,0.48,0.442,same,higher,CTB-66B24.1
MXE,19:6110404:6110612:-@19:6047418:6047515:-@19:6044204:6044293:-@19:6042055:6042134:-,0.36,0.48,0.442,same,higher,CTC-232P5.3
MXE,19:6110404:6110612:-@19:6047418:6047515:-@19:6044204:6044293:-@19:6042055:6042134:-,0.36,0.48,0.442,same,higher,CTC-232P5.4
MXE,19:6110404:6110612:-@19:6047418:6047515:-@19:6044204:6044293:-@19:6042055:6042134:-,0.36,0.48,0.442,same,higher,RFX2
MXE,19:6444162:6444312:-@19:6438458:6438545:-@19:6438202:6438323:-@19:6436090:6436475:-,0.938,0.936,0.884,same,same,SLC25A23
MXE,19:6444162:6444312:-@19:6438735:6438782:-@19:6438202:6438323:-@19:6436090:6436475:-,0.914,0.928,0.852,same,same,SLC25A23
MXE,19:6444162:6444312:-@19:6438735:6438782:-@19:6438458:6438545:-@19:6436090:6436475:-,0.126,0.224,0.234,higher,same,SLC25A23
MXE,19:6444162:6444312:-@19:6438735:6438832:-@19:6438202:6438323:-@19:6436090:6436475:-,0.808,0.784,0.72,same,same,SLC25A23
MXE,19:6444162:6444312:-@19:6438735:6438832:-@19:6438458:6438545:-@19:6436090:6436475:-,0.09,0.094,0.206,higher,same,SLC25A23
MXE,19:6501298:6501408:-@19:6500627:6500753:-@19:6496381:6496474:-@19:6494330:6496232:-,0.462,0.516,0.483333333333333,same,same,CTD-2396E7.10
MXE,19:6501298:6501408:-@19:6500627:6500753:-@19:6496381:6496474:-@19:6494330:6496232:-,0.462,0.516,0.483333333333333,same,same,CTD-2396E7.9
MXE,19:6501298:6501408:-@19:6500627:6500753:-@19:6496381:6496474:-@19:6494330:6496232:-,0.462,0.516,0.483333333333333,same,same,TUBB4A
MXE,19:6736603:6736722:-@19:6735919:6735969:-@19:6735551:6735715:-@19:6734194:6734318:-,0.87,0.874,0.846,same,same,GPR108
MXE,19:6736603:6736722:-@19:6735919:6735969:-@19:6735633:6735715:-@19:6734194:6734318:-,0.254,0.286,0.26,same,same,GPR108
MXE,19:8038609:8038762:-@19:8038443:8038509:-@19:8032449:8032674:-@19:8028043:8028691:-,0.002,0,0.004,same,same,ELAVL1
MXE,19:8274187:8274378:+@19:8275567:8275746:+@19:8315960:8316133:+@19:8319383:8319500:+,0.168,0.178,0.104,same,same,CERS4
