eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
RI,2:228193394-228193505:+@2:228195311-228195562:+,0.02,0.036,0.038,same,same,MFF
RI,2:228193394-228193505:+@2:228195342-228195562:+,0.012,0.028,0.03,same,same,MFF
RI,2:232323836-232323712:-@2:232323100-232322977:-,0,0,0.006,same,same,NCL
RI,2:232576058-232576129:+@2:232576597-232576693:+,0.01,0.014,0.01,same,same,PTMA
RI,2:232576058-232576129:+@2:232576600-232576693:+,0,0.002,0,same,same,PTMA
RI,2:234181612-234181698:+@2:234182367-234182423:+,0.008,0.014,0.014,same,same,ATG16L1
RI,2:234198500-234198620:+@2:234198894-234198999:+,0.048,0.03,0.04,same,same,ATG16L1
RI,2:238999859-238999895:+@2:239003061-239003163:+,0.052,0.082,0.138,same,same,SCLY
RI,2:238999859-238999895:+@2:239003061-239003163:+,0.052,0.082,0.138,same,same,UBE2F-SCLY
RI,2:239103511-239103423:-@2:239102972-239102916:-,0.052,0.072,0.016,same,same,ILKAP
RI,2:239103511-239103446:-@2:239102972-239102916:-,0.01,0.032,0.014,same,same,ILKAP
RI,2:240954277-240954156:-@2:240951113-240951034:-,0.028,0.068,0.034,same,same,NDUFA10
RI,2:240954277-240954186:-@2:240951113-240951034:-,0.136,0.242,0.146,same,higher,NDUFA10
RI,2:241402764-241402929:+@2:241404033-241404163:+,0.012,0.012,0.016,same,same,GPC1
RI,2:241463798-241463721:-@2:241463426-241463302:-,0.954,0.962,0.948,same,same,ANKMY1
RI,2:241500747-241500936:+@2:241503091-241503431:+,0.13,0.136,0.104,same,same,ANKMY1
RI,2:241500747-241500936:+@2:241503091-241503431:+,0.13,0.136,0.104,same,same,DUSP28
RI,2:241514447-241514559:+@2:241514919-241515027:+,0.022,0.04,0.094,same,same,RNPEPL1
RI,2:241535351-241535569:+@2:241535736-241535938:+,0.69,0.676,0.69,same,same,CAPN10
RI,2:242122062-242122231:+@2:242122794-242123067:+,0.938,0.93,0.76,lower,same,PPP1R7
RI,2:242162601-242162691:+@2:242163077-242163196:+,0.88,0.918,0.7975,same,same,ANO7
RI,2:242162601-242163196:+@2:242163320-242163370:+,0.608,0.726,0.6025,same,higher,ANO7
RI,2:242175009-242174905:-@2:242174670-242174536:-,0.022,0.02,0.024,same,same,HDLBP
RI,2:242175009-242174905:-@2:242174690-242174536:-,0.028,0.028,0.034,same,same,HDLBP
RI,2:242208710-242208616:-@2:242208520-242208369:-,0.714,0.774,0.92,higher,same,HDLBP
RI,2:242208710-242208621:-@2:242208520-242208369:-,0.894,0.834,0.92,same,same,HDLBP
RI,2:242433423-242433556:+@2:242433892-242434255:+,0.864,0.77,0.594,lower,same,FARP2
RI,2:242433423-242433556:+@2:242433892-242434255:+,0.864,0.77,0.594,lower,same,STK25
RI,2:242447777-242447733:-@2:242447550-242447421:-,0.416,0.564,0.764,higher,higher,STK25
RI,2:242590425-242590526:+@2:242590679-242590750:+,0.004,0.008,0.008,same,same,ATG4B
RI,2:24427287-24427114:-@2:24426652-24425733:-,0.03,0.022,0.026,same,same,ITSN2
RI,2:25142708-25142552:-@2:25142053-25141182:-,0.008,0.01,0.01,same,same,ADCY3
RI,2:27294517-27294469:-@2:27294331-27294194:-,0.04,0.04,0.046,same,same,OST4
RI,2:27354950-27354878:-@2:27354699-27354540:-,0.012,0.012,0.028,same,same,PREB
RI,2:27356589-27356400:-@2:27356205-27355985:-,0.038,0.06,0.064,same,same,PREB
RI,2:27426213-27426101:-@2:27425748-27425681:-,0.026,0.02,0.024,same,same,SLC5A6
RI,2:27456180-27456404:+@2:27456494-27456676:+,0.064,0.046,0.178,higher,same,CAD
RI,2:27465488-27465643:+@2:27465740-27465841:+,0.048,0.046,0.098,same,same,CAD
RI,2:27535456-27535361:-@2:27535114-27535082:-,0.024,0.038,0.038,same,same,MPV17
RI,2:27559292-27559065:-@2:27558895-27558784:-,0.03,0.034,0.038,same,same,AC109828.1
RI,2:27559292-27559065:-@2:27558895-27558784:-,0.03,0.034,0.038,same,same,GTF3C2
RI,2:27592786-27592743:-@2:27592416-27592281:-,0.036,0.046,0.058,same,same,EIF2B4
RI,2:27596952-27597042:+@2:27597213-27597300:+,0.018,0.018,0.018,same,same,SNX17
RI,2:27597556-27597625:+@2:27597928-27598020:+,0.014,0.016,0.028,same,same,SNX17
RI,2:27681090-27680993:-@2:27680843-27680708:-,0.078,0.172,0.19,higher,same,IFT172
RI,2:27700187-27700084:-@2:27699593-27699508:-,0.028,0.032,0.0225,same,same,IFT172
RI,2:27885148-27885046:-@2:27884255-27883851:-,0.116,0.122,0.098,same,same,SUPT7L
RI,2:27885148-27885046:-@2:27884468-27883851:-,0.146,0.104,0.076,same,same,SUPT7L
RI,2:3622915-3623038:+@2:3623182-3623274:+,0.192,0.254,0.252,same,same,RPS7
RI,2:3622948-3623038:+@2:3623191-3623274:+,0.394,0.488,0.532,higher,same,RPS7
RI,2:37468721-37468780:+@2:37469778-37469836:+,0.708,0.7,0.81,higher,same,NDUFAF7
RI,2:37468721-37468934:+@2:37469778-37469836:+,0.046,0.05,0.042,same,same,NDUFAF7
RI,2:38976847-38976671:-@2:38975795-38975721:-,0.038,0.04,0.042,same,same,SRSF7
RI,2:39082394-39082199:-@2:39081320-39081196:-,0.006,0.008,0.01,same,same,DHX57
RI,2:43519361-43519243:-@2:43518907-43518835:-,0.086,0.172,0.184,same,same,THADA
RI,2:47600602-47600709:+@2:47600947-47601187:+,0.01,0.01,0.016,same,same,EPCAM
RI,2:55461255-55461340:+@2:55461967-55462098:+,0.002,0.008,0,same,same,RPS27A
RI,2:55523192-55523086:-@2:55522863-55522733:-,0.948,0.908,0.892,same,same,CCDC88A
RI,2:55872567-55872484:-@2:55871855-55871772:-,0.018,0.012,0.01,same,same,PNPT1
RI,2:55908053-55907990:-@2:55907894-55907847:-,0.004,0.008,0.01,same,same,PNPT1
RI,2:56149826-56149706:-@2:56149582-56149495:-,0.356,0.36,0.138,lower,same,EFEMP1
RI,2:56149826-56149745:-@2:56149582-56149495:-,0.238,0.256,0.09,lower,same,EFEMP1
RI,2:56149882-56149706:-@2:56149582-56149495:-,0.436,0.426,0.196,lower,same,EFEMP1
RI,2:56149882-56149745:-@2:56149582-56149495:-,0.322,0.358,0.144,lower,same,EFEMP1
RI,2:60689559-60689417:-@2:60688879-60687817:-,0.728,0.776,0.77,same,same,BCL11A
RI,2:61021106-61021326:+@2:61022099-61022155:+,0.03,0.022,0.024,same,same,PAPOLG
RI,2:61412637-61412753:+@2:61413581-61413632:+,0.106,0.078,0.04,same,same,AHSA2
RI,2:61436112-61436034:-@2:61434021-61433895:-,0,0.002,0.006,same,same,USP34
RI,2:61713097-61712903:-@2:61711240-61711072:-,0.01,0.01,0.01,same,same,RP11-355B11.2
RI,2:61713097-61712903:-@2:61711240-61711072:-,0.01,0.01,0.01,same,same,XPO1
RI,2:64114536-64114778:+@2:64117215-64117319:+,0,0,0,same,same,UGP2
RI,2:64806620-64806680:+@2:64808324-64808407:+,0.07,0.294,0.386,higher,higher,AFTPH
RI,2:68273542-68273476:-@2:68273175-68273120:-,0,0,0,same,same,C1D
RI,2:70035038-70035128:+@2:70037726-70037805:+,0,0,0.002,same,same,ANXA4
RI,2:70313405-70313187:-@2:70313035-70312948:-,0.752,0.788,0.696,same,same,PCBP1-AS1
RI,2:70528735-70528540:-@2:70528112-70527972:-,0.044,0.044,0.028,same,same,AC022201.5
RI,2:70528735-70528540:-@2:70528112-70527972:-,0.044,0.044,0.028,same,same,FAM136A
RI,2:71295780-71295842:+@2:71297632-71297716:+,0.022,0.038,0.064,same,same,NAGK
RI,2:71299771-71299881:+@2:71299956-71300724:+,0.538,0.656,0.71,higher,higher,NAGK
RI,2:71299771-71299881:+@2:71300612-71300724:+,0.022,0.03,0.036,same,same,NAGK
RI,2:71302685-71302740:+@2:71303734-71303831:+,0.168,0.166,0.158,same,same,NAGK
RI,2:71302685-71302772:+@2:71303734-71303831:+,0.024,0.026,0.03,same,same,NAGK
RI,2:74592784-74592642:-@2:74592368-74592202:-,0.022,0.026,0.038,same,same,DCTN1
RI,2:74593747-74593586:-@2:74593502-74593371:-,0.016,0.016,0.024,same,same,DCTN1
RI,2:74594059-74593910:-@2:74593747-74593586:-,0.02,0.022,0.03,same,same,DCTN1
RI,2:74596007-74595855:-@2:74595258-74595098:-,0.01,0.01,0.012,same,same,DCTN1
RI,2:74686565-74686679:+@2:74686770-74686872:+,0.28,0.258,0.286,same,same,INO80B
RI,2:74686565-74686679:+@2:74686770-74686872:+,0.28,0.258,0.286,same,same,WBP1
RI,2:74686565-74686689:+@2:74686770-74686872:+,0.302,0.252,0.3,same,same,INO80B
RI,2:74686565-74686689:+@2:74686770-74686872:+,0.302,0.252,0.3,same,same,WBP1
RI,2:74692537-74692441:-@2:74692114-74692023:-,0.882,0.978,0.98,same,same,MOGS
RI,2:74717152-74717254:+@2:74717371-74717600:+,0.122,0.07,0.12,same,same,TTC31
RI,2:74717371-74717600:+@2:74717783-74718311:+,0.138,0.11,0.178,same,same,TTC31
RI,2:74717783-74717866:+@2:74718255-74718311:+,0.054,0.046,0.076,same,same,TTC31
RI,2:74719131-74719182:+@2:74719266-74721686:+,0.076,0.034,0.082,same,same,TTC31
RI,2:74719266-74719356:+@2:74719431-74719572:+,0.186,0.212,0.25,same,same,TTC31
RI,2:74754490-74754375:-@2:74754186-74754068:-,0.046,0.052,0.11,same,same,AUP1
RI,2:74754490-74754375:-@2:74754248-74754068:-,0.062,0.09,0.202,higher,same,AUP1
RI,2:74756409-74756259:-@2:74756062-74755878:-,0.074,0.074,0.122,same,same,AUP1
RI,2:74756626-74756489:-@2:74756409-74756259:-,0.036,0.036,0.068,same,same,AUP1
RI,2:74756626-74756489:-@2:74756409-74756259:-,0.036,0.036,0.068,same,same,HTRA2
RI,2:74758466-74758498:+@2:74758694-74758829:+,0.056,0.124,0.198,higher,same,HTRA2
RI,2:74758466-74758498:+@2:74758724-74758829:+,0.028,0.056,0.072,same,same,HTRA2
RI,2:74758466-74758538:+@2:74758724-74758829:+,0.112,0.194,0.27,higher,same,HTRA2
RI,2:85554808-85554102:-@2:85553927-85553631:-,0.77,0.672,0.732,same,same,TGOLN2
RI,2:85554808-85554644:-@2:85554349-85554102:-,0.996,0.998,0.994,same,same,TGOLN2
RI,2:85582199-85582293:+@2:85584090-85584375:+,0.154,0.206,0.296,higher,same,ELMOD3
RI,2:85598209-85598332:+@2:85598563-85598685:+,0.026,0.052,0.138,higher,same,ELMOD3
RI,2:85617261-85617388:+@2:85617883-85618871:+,0.208,0.21,0.254,same,same,ELMOD3
RI,2:85628806-85628774:-@2:85628711-85628652:-,0.99,0.99,0.986,same,same,CAPG
RI,2:85629281-85629246:-@2:85629080-85628908:-,0.032,0.04,0.052,same,same,CAPG
RI,2:85769278-85769496:+@2:85769688-85769870:+,0.05,0.072,0.066,same,same,MAT2A
RI,2:85824227-85824301:+@2:85824568-85824704:+,0.022,0.026,0.03,same,same,RNF181
RI,2:85828605-85828429:-@2:85828230-85828144:-,0.71,0.75,0.613333333333333,same,same,TMEM150A
RI,2:85828605-85828558:-@2:85828230-85828144:-,0.09,0.408,0.253333333333333,higher,higher,TMEM150A
RI,2:85875884-85875976:+@2:85876140-85876403:+,0.844,0.762,0.782,same,same,USP39
RI,2:86357771-86357860:+@2:86358201-86358229:+,0.02,0.022,0.026,same,same,PTCD3
RI,2:86360301-86360379:+@2:86360469-86360559:+,0.048,0.046,0.068,same,same,PTCD3
RI,2:86705000-86705152:+@2:86705293-86705388:+,0.034,0.04,0.026,same,same,KDM3A
RI,2:86705731-86705858:+@2:86707290-86707485:+,0.022,0.02,0.014,same,same,KDM3A
RI,2:86709581-86709817:+@2:86711110-86711281:+,0.014,0.01,0.006,same,same,KDM3A
RI,2:86716643-86716782:+@2:86718004-86718180:+,0.008,0.008,0.01,same,same,KDM3A
RI,2:86718264-86718398:+@2:86719162-86719839:+,0.004,0.004,0.008,same,same,KDM3A
RI,2:9547727-9547578:-@2:9547034-9546790:-,0.056,0.096,0.16,higher,same,ITGB1BP1
RI,2:96076275-96076334:+@2:96076612-96076774:+,0.058,0.092,0.12,same,same,FAHD2A
RI,2:96934195-96934396:+@2:96935006-96935093:+,0.082,0.12,0.154,same,same,CIAO1
RI,2:97215490-97215542:+@2:97215925-97216022:+,0.132,0.11,0.286,higher,same,ARID5A
RI,2:97506649-97506524:-@2:97506251-97506153:-,0.286,0.258,0.325,same,same,ANKRD23
RI,2:97506649-97506524:-@2:97506251-97506153:-,0.286,0.258,0.325,same,same,ANKRD39
RI,2:97506649-97506564:-@2:97506251-97506153:-,0.732,0.726,0.685,same,same,ANKRD23
RI,2:97506649-97506564:-@2:97506251-97506153:-,0.732,0.726,0.685,same,same,ANKRD39
RI,2:97751935-97751876:-@2:97751598-97751436:-,0.096,0.174,0.146,same,same,FAHD2B
RI,2:97914881-97914951:+@2:97915289-97915382:+,0.42,0.282,0.29,lower,lower,ANKRD36
RI,2:98275466-98275342:-@2:98275106-98274890:-,0.18,0.228,0.312,higher,same,ACTR1B
RI,2:99225042-99225189:+@2:99226219-99226502:+,0.04,0.08,0.104,same,same,UNC50
RI,2:99786073-99786013:-@2:99785933-99785726:-,0.122,0.088,0.104,same,same,C2orf15
RI,2:99786073-99786013:-@2:99785933-99785726:-,0.122,0.088,0.104,same,same,MITD1
RI,2:99786073-99786013:-@2:99785933-99785726:-,0.122,0.088,0.104,same,same,MRPL30
RI,20:11898426-11898659:+@20:11898982-11899249:+,0.18,0.368,0.274,same,higher,BTBD3
RI,20:11898426-11898659:+@20:11898982-11899249:+,0.18,0.368,0.274,same,higher,RP4-742J24.2
RI,20:1350716-1350416:-@20:1349683-1349622:-,0.87,0.866,0.816,same,same,FKBP1A
RI,20:1350716-1350416:-@20:1349683-1349622:-,0.87,0.866,0.816,same,same,SDCBP2-AS1
RI,20:2639483-2639284:-@20:2639168-2639041:-,0.96,0.95,0.888,same,same,IDH3B
RI,20:2639483-2639405:-@20:2639168-2639041:-,0.86,0.922,0.914,same,same,IDH3B
RI,20:2640822-2640676:-@20:2640439-2640345:-,0.024,0.034,0.046,same,same,IDH3B
RI,20:2640822-2640714:-@20:2640439-2640345:-,0.418,0.418,0.482,same,same,IDH3B
RI,20:2641475-2641343:-@20:2641236-2641103:-,0.01,0.01,0.018,same,same,IDH3B
RI,20:2844595-2844729:+@20:2844825-2844933:+,0.076,0.094,0.118,same,same,PTPRA
RI,20:2844595-2844729:+@20:2844825-2844933:+,0.076,0.094,0.118,same,same,VPS16
RI,20:31015931-31016051:+@20:31016128-31016225:+,0.09,0.066,0.084,same,same,ASXL1
RI,20:31291873-31291825:-@20:31291260-31290505:-,0.012,0.018,0.012,same,same,COMMD7
RI,20:3147006-3146413:-@20:3146274-3146143:-,0.972,0.964,0.946,same,same,LZTS3
RI,20:3210098-3209992:-@20:3209909-3209741:-,0.016,0.05,0.086,same,same,SLC4A11
RI,20:32245663-32245596:-@20:32244952-32244893:-,0.986,0.948,0.87,lower,same,NECAB3
RI,20:32245663-32245596:-@20:32244952-32244893:-,0.986,0.948,0.87,lower,same,RP1-63M2.6
RI,20:32247538-32247459:-@20:32247356-32247303:-,0.282,0.274,0.35,same,same,NECAB3
RI,20:32248201-32248065:-@20:32247804-32247691:-,0.284,0.492,0.734,higher,higher,NECAB3
RI,20:32248201-32248065:-@20:32247809-32247691:-,0.1,0.204,0.31,higher,higher,NECAB3
RI,20:32248201-32248065:-@20:32247840-32247691:-,0.216,0.444,0.622,higher,higher,NECAB3
RI,20:32248201-32248065:-@20:32247864-32247691:-,0.248,0.528,0.72,higher,higher,NECAB3
RI,20:32257518-32257493:-@20:32257278-32257181:-,0.022,0.11,0.12,same,same,NECAB3
RI,20:32878444-32878357:-@20:32878255-32878138:-,0.036,0.034,0.04,same,same,AHCY
RI,20:33530809-33530734:-@20:33530430-33530291:-,0.034,0.034,0.048,same,same,GSS
RI,20:33872295-33872184:-@20:33872064-33871979:-,0.078,0.168,0.32,higher,same,EIF6
RI,20:34214725-34214485:-@20:34214303-34213966:-,0.042,0.088,0.092,same,same,CPNE1
RI,20:34214725-34214489:-@20:34214303-34213966:-,0.036,0.068,0.076,same,same,CPNE1
RI,20:34220307-34220233:-@20:34220156-34220085:-,0.02,0.026,0.098,same,same,CPNE1
RI,20:34220307-34220233:-@20:34220156-34220085:-,0.02,0.026,0.098,same,same,RP1-309K20.6
RI,20:34220307-34220233:-@20:34220170-34220085:-,0.738,0.818,0.87,higher,same,CPNE1
RI,20:34220307-34220233:-@20:34220170-34220085:-,0.738,0.818,0.87,higher,same,RP1-309K20.6
RI,20:34287373-34287416:+@20:34287555-34287685:+,0.126,0.134,0.14,same,same,ROMO1
RI,20:34293252-34293147:-@20:34292668-34292590:-,0.02,0.026,0.024,same,same,RBM39
RI,20:34328809-34328746:-@20:34326939-34326890:-,0.042,0.04,0.03,same,same,RBM39
RI,20:34450935-34451222:+@20:34451288-34451322:+,0.976,0.974,0.974,same,same,PHF20
RI,20:35399596-35399518:-@20:35399377-35399276:-,0.99,0.99,0.968,same,same,DSN1
RI,20:35399876-35399828:-@20:35399380-35399276:-,0.886,0.926,0.922,same,same,DSN1
RI,20:35399876-35399828:-@20:35399596-35399276:-,0.064,0.288,0.328,higher,higher,DSN1
RI,20:37050888-37050739:-@20:37049745-37049653:-,0.064,0.088,0.052,same,same,SNHG17
RI,20:37078905-37079090:+@20:37079176-37079564:+,0.114,0.116,0.098,same,same,SNHG11
RI,20:37078979-37079090:+@20:37079176-37079564:+,0.108,0.108,0.094,same,same,SNHG11
RI,20:40126866-40126808:-@20:40126141-40125449:-,0.166,0.404,0.42,higher,higher,CHD6
RI,20:409135-409233:+@20:409595-409738:+,0.062,0.126,0.232,higher,same,RBCK1
RI,20:4162736-4162970:+@20:4163130-4163495:+,0.81,0.85,0.868,same,same,SMOX
RI,20:422687-422501:-@20:422333-422232:-,0.048,0.05,0.052,same,same,TBC1D20
RI,20:43249788-43249659:-@20:43249042-43248940:-,0.016,0.02,0.018,same,same,ADA
RI,20:43249788-43249659:-@20:43249042-43248940:-,0.016,0.02,0.018,same,same,PKIG
RI,20:43251719-43251648:-@20:43251571-43251470:-,0.06,0.046,0.074,same,same,ADA
RI,20:43251719-43251648:-@20:43251571-43251470:-,0.06,0.046,0.074,same,same,PKIG
RI,20:44108079-44108409:+@20:44108582-44108734:+,0.212,0.234,0.2475,same,same,WFDC2
RI,20:44469278-44469419:+@20:44470672-44471520:+,0.972,0.988,0.988,same,same,ACOT8
RI,20:44469278-44469419:+@20:44470672-44471520:+,0.972,0.988,0.988,same,same,SNX21
RI,20:44520015-44520088:+@20:44520208-44520401:+,0.108,0.162,0.13,same,same,CTSA
RI,20:44520208-44520401:+@20:44520555-44520666:+,0.02,0.018,0.034,same,same,CTSA
RI,20:44520912-44520962:+@20:44521037-44521123:+,0.034,0.032,0.042,same,same,CTSA
RI,20:44575902-44576077:+@20:44576163-44576662:+,0.052,0.062,0.126,same,same,PCIF1
RI,20:44979529-44979400:-@20:44979163-44978167:-,0.206,0.07,0.068,lower,lower,SLC35C2
RI,20:44987402-44987330:-@20:44987197-44987026:-,0.988,0.988,0.984,same,same,SLC35C2
RI,20:44999164-44999082:-@20:44997607-44997530:-,0.012,0.02,0.016,same,same,ELMO2
RI,20:46288474-46288441:-@20:46288196-46288143:-,0.07,0.068,0.11,same,same,SULF2
RI,20:47860166-47860240:+@20:47860353-47860614:+,0.026,0.038,0.034,same,same,DDX27
RI,20:47860166-47860240:+@20:47860353-47860614:+,0.026,0.038,0.034,same,same,ZNFX1
RI,20:48713357-48713209:-@20:48713071-48713020:-,0.024,0.074,0.124,same,same,TMEM189
RI,20:48713357-48713209:-@20:48713071-48713020:-,0.024,0.074,0.124,same,same,TMEM189-UBE2V1
RI,20:48713357-48713209:-@20:48713071-48713020:-,0.024,0.074,0.124,same,same,UBE2V1
RI,20:48732491-48732236:-@20:48732158-48732022:-,0.826,0.776,0.845,same,same,TMEM189
RI,20:48732491-48732236:-@20:48732158-48732022:-,0.826,0.776,0.845,same,same,TMEM189-UBE2V1
RI,20:48732491-48732236:-@20:48732158-48732022:-,0.826,0.776,0.845,same,same,UBE2V1
RI,20:48732491-48732367:-@20:48732158-48732022:-,0.834,0.874,0.8375,same,same,TMEM189
RI,20:48732491-48732367:-@20:48732158-48732022:-,0.834,0.874,0.8375,same,same,TMEM189-UBE2V1
RI,20:48732491-48732367:-@20:48732158-48732022:-,0.834,0.874,0.8375,same,same,UBE2V1
RI,20:55091991-55092045:+@20:55092162-55092257:+,0.03,0.028,0.026,same,same,FAM209A
RI,20:55091991-55092045:+@20:55092162-55092257:+,0.03,0.028,0.026,same,same,GCNT7
RI,20:55091991-55092045:+@20:55092162-55092257:+,0.03,0.028,0.026,same,same,RTFDC1
RI,20:56822562-56822378:-@20:56821308-56820839:-,0.242,0.21,0.24,same,same,PPP4R1L
RI,20:57226328-57226470:+@20:57227129-57227143:+,0.798,0.89,0.826,same,same,STX16
RI,20:57226328-57226470:+@20:57227129-57227143:+,0.798,0.89,0.826,same,same,STX16-NPEPL1
RI,20:57226339-57226490:+@20:57227129-57227194:+,0.94,0.956,0.9,same,same,STX16
RI,20:57226339-57226490:+@20:57227129-57227194:+,0.94,0.956,0.9,same,same,STX16-NPEPL1
RI,20:57288476-57288599:+@20:57288973-57289149:+,0.05,0.074,0.052,same,same,NPEPL1
RI,20:57288476-57288599:+@20:57288973-57289149:+,0.05,0.074,0.052,same,same,STX16-NPEPL1
RI,20:57484405-57484478:+@20:57484576-57484634:+,0.022,0.024,0.024,same,same,GNAS
RI,20:57563969-57564076:+@20:57564543-57564695:+,0.01,0.02,0.02,same,same,NELFCD
RI,20:57568053-57568167:+@20:57568504-57568599:+,0.022,0.028,0.02,same,same,NELFCD
RI,20:57568679-57568730:+@20:57569165-57569294:+,0.328,0.27,0.248,same,same,NELFCD
RI,20:57568679-57568819:+@20:57569165-57569294:+,0.056,0.05,0.046,same,same,NELFCD
RI,20:57569697-57569879:+@20:57569981-57570188:+,0.982,0.98,0.98,same,same,NELFCD
RI,20:60963365-60963420:+@20:60963513-60963575:+,0.098,0.092,0.172,same,same,RPS21
RI,20:61918916-61920848:+@20:61921030-61921140:+,0.736,0.744,0.706,same,same,ARFGAP1
RI,20:62204574-62203461:-@20:62202221-62202038:-,0.508,0.816,0.92,higher,higher,HELZ2
RI,20:62321103-62321218:+@20:62321440-62321563:+,0.07,0.134,0.57,higher,same,RTEL1
RI,20:62321103-62321218:+@20:62321440-62321563:+,0.07,0.134,0.57,higher,same,RTEL1-TNFRSF6B
RI,20:62323095-62323190:+@20:62324158-62324356:+,0.024,0.036,0.09,same,same,RTEL1
RI,20:62323095-62323190:+@20:62324158-62324356:+,0.024,0.036,0.09,same,same,RTEL1-TNFRSF6B
RI,20:62327131-62327207:+@20:62328113-62328544:+,0.824,0.884,0.832,same,same,RTEL1
RI,20:62327131-62327207:+@20:62328113-62328544:+,0.824,0.884,0.832,same,same,RTEL1-TNFRSF6B
RI,20:62327131-62327207:+@20:62328113-62328544:+,0.824,0.884,0.832,same,same,TNFRSF6B
RI,20:62364939-62365064:+@20:62366057-62366176:+,0.158,0.21,0.26,higher,same,RP4-583P15.15
RI,20:62364939-62365064:+@20:62366057-62366176:+,0.158,0.21,0.26,higher,same,ZGPAT
RI,20:62364939-62365091:+@20:62365997-62366176:+,0.106,0.158,0.194,same,same,RP4-583P15.15
RI,20:62364939-62365091:+@20:62365997-62366176:+,0.106,0.158,0.194,same,same,ZGPAT
RI,20:62364939-62365091:+@20:62366057-62366176:+,0.07,0.116,0.15,same,same,RP4-583P15.15
RI,20:62364939-62365091:+@20:62366057-62366176:+,0.07,0.116,0.15,same,same,ZGPAT
RI,20:62364939-62365127:+@20:62365997-62366176:+,0.128,0.186,0.234,higher,same,RP4-583P15.15
RI,20:62364939-62365127:+@20:62365997-62366176:+,0.128,0.186,0.234,higher,same,ZGPAT
RI,20:62369174-62369255:+@20:62369326-62369413:+,0.356,0.56,0.793333333333333,higher,higher,LIME1
RI,20:62369174-62369255:+@20:62369326-62369413:+,0.356,0.56,0.793333333333333,higher,higher,RP4-583P15.15
RI,20:62369174-62369255:+@20:62369361-62369413:+,0.326,0.382,0.75,higher,same,LIME1
RI,20:62369174-62369255:+@20:62369361-62369413:+,0.326,0.382,0.75,higher,same,RP4-583P15.15
RI,20:62369361-62369413:+@20:62369536-62369852:+,0.076,0.216,0.296,higher,higher,LIME1
RI,20:62369361-62369413:+@20:62369536-62369852:+,0.076,0.216,0.296,higher,higher,RP4-583P15.14
RI,20:62369361-62369413:+@20:62369536-62369852:+,0.076,0.216,0.296,higher,higher,RP4-583P15.15
RI,20:62373222-62373409:+@20:62373483-62373583:+,0.032,0.032,0.03,same,same,SLC2A4RG
RI,20:62572561-62572463:-@20:62572396-62572303:-,0.082,0.09,0.194,higher,same,UCKL1
RI,20:62577620-62577514:-@20:62577328-62577158:-,0.036,0.054,0.068,same,same,UCKL1
RI,20:62701118-62701174:+@20:62701613-62701767:+,0.024,0.036,0.09,same,same,TCEA2
RI,20:62701118-62701767:+@20:62701842-62701988:+,0.112,0.164,0.228,higher,same,TCEA2
RI,20:62703223-62703294:+@20:62703525-62703699:+,0.09,0.358,0.278,higher,higher,TCEA2
RI,20:742468-742345:-@20:741882-740724:-,0.27,0.434,0.67,higher,higher,SLC52A3
RI,21:28212081-28211906:-@21:28210933-28210758:-,0.024,0.038,0.03,same,same,ADAMTS1
